"StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","DistributionChannel","con","sex","age","moliv","faliv","sib","cuz","roma","sibliv","cuzliv","orient","init","sibgen","cond","init.1","n_switch_so","n_switch_os","loc_so","loc_os","wtr_so_est","wtr_os_est","WTRos_1","WTRos_10","WTRos_2","WTRos_3","WTRos_4","WTRos_5","WTRos_6","WTRos_7","WTRos_8","WTRos_9","WTRso_1","WTRso_10","WTRso_2","WTRso_3","WTRso_4","WTRso_5","WTRso_6","WTRso_7","WTRso_8","WTRso_9","ben_cond","grateful","happy","burdened","required","thankful","appreciative","indebted","joyful","pleased","want","owed","expects","log_ben","wtr_so_mc","wtr_os_mc","log_ben_mc","wtr_so_int","wtr_os_int"
"2014-04-01 08:21:39","2014-04-01 08:25:40","0","199.245.163.1",NA,"241","1","2014-04-01 08:25:40","R_42t1nzHZeSg6aJn",NA,NA,NA,NA,NA,"1","1","14","1","1","1","1","1","1","1","2","Casey",NA,"your closest friend","Casey",1,0,3,1,0.933333333333333,1.13333333333333,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0.01,4,4,3,3,4,4,3,4,4,3,3,3,-2,0,0,0,0,0
"2014-03-31 13:02:04","2014-03-31 13:04:26","0","76.115.33.236",NA,"142","1","2014-03-31 13:04:26","R_42UzNXvud0hqQst",NA,NA,NA,NA,NA,"1","1","11","1","1","1","1","1","1","1","2","Greg",NA,"your father","Greg",1,1,6,6,0.533333333333333,0.533333333333333,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1,1,1,0.01,3,3,3,3,3,3,3,3,3,3,3,3,-2,0,0,0,0,0
"2014-04-05 12:07:23","2014-04-05 12:09:26","0","8.8.202.215",NA,"123","1","2014-04-05 12:09:26","R_42XZJcOGQZUVuHX",NA,NA,NA,NA,NA,"1","1","15","1","1","1","1","2","1","1",NA,"Matt",NA,"an acquaintance","Matt",1,1,10,10,0.0333333333333333,0.0333333333333333,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,7,7,4,6,7,7,6,7,7,6,6,5,1,0,0,0,0,0
"2014-04-11 12:35:16","2014-04-11 12:36:58","0","72.158.49.246",NA,"102","1","2014-04-11 12:36:58","R_42ZC9URwpjfK2MJ",NA,NA,NA,NA,NA,"1","2","12","1","1","2","1","1",NA,"1","1","Lee",NA,"your romantic partner","Lee",1,1,2,4,1.06666666666667,0.8,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.01,3,3,3,3,3,3,3,3,3,3,3,3,-2,0,0,0,0,0
"2014-04-12 02:03:23","2014-04-12 02:07:16","0","134.114.123.95",NA,"233","1","2014-04-12 02:07:16","R_42ZCq2IKkoRThKR",NA,NA,NA,NA,NA,"1","1","2","1","1","1","1","2","1","1",NA,"Michael",NA,"your father","Michael",1,1,2,3,1.06666666666667,0.933333333333333,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.01,6,6,3,3,5,6,4,6,5,4,4,3,-2,0,0,0,0,0
"2014-04-01 13:57:04","2014-04-01 14:07:18","0","174.31.174.108",NA,"614","0","2014-04-08 14:07:26","R_430ToW7Oi1zKzzf",NA,NA,NA,NA,NA,"1","2","30","1","1","1","1","1","1","1","1",NA,NA,"a stranger","a stranger",1,0,9,1,0.133333333333333,1.13333333333333,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,7,6,3,3,7,7,3,6,7,6,3,3,0,0,0,0,0,0
"2014-04-07 00:01:06","2014-04-07 12:28:16","0","70.50.70.208",NA,"44830","0","2014-04-14 12:28:24","R_432cHJAB8l5N4uV",NA,NA,NA,NA,NA,"1","1","6","1","1","1","1","1","1","1","2","Marc-andre",NA,"an acquaintance","Marc-andre",1,1,4,2,0.8,1.06666666666667,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,10,5,6,3,7,7,7,3,7,6,7,6,6,1,0,0,0,0,0
"2014-03-31 20:25:19","2014-03-31 20:27:53","0","107.139.25.117",NA,"154","1","2014-03-31 20:27:53","R_43dIg0PsIZCMhrD",NA,NA,NA,NA,NA,"1","1","9","1","1","1","1","2","1","1",NA,"brenda",NA,"your mother","brenda",1,1,3,2,0.933333333333333,1.06666666666667,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,5,6,6,7,7,6,5,5,6,7,6,6,0,0,0,0,0,0
"2014-04-11 11:52:58","2014-04-11 12:33:04","0","96.228.121.249",NA,"2406","0","2014-04-14 23:25:24","R_43iEWxlhZgbqQ7j",NA,NA,NA,NA,NA,"1","1","12","1","1","1","1","1","1","1","2","Jennilee",NA,"your first cousin",NA,1,1,5,6,0.666666666666667,0.533333333333333,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,7,6,3,6,7,7,4,6,7,6,4,4,0,0,0,0,0,0
"2014-03-31 12:59:03","2014-03-31 13:01:22","0","206.192.227.82",NA,"139","1","2014-03-31 13:01:23","R_43iLnQLAZF4P5CB",NA,NA,NA,NA,NA,"1","1","13","1","1","1","1","1","1","1","2","DB",NA,"an acquaintance","DB",1,1,8,9,0.266666666666667,0.133333333333333,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,10,7,5,7,8,4,7,8,5,4,8,8,7,1,0,0,0,0,0
"2014-03-31 22:03:46","2014-03-31 22:22:38","0","75.134.145.36",NA,"1132","0","2014-04-07 22:22:52","R_4G8xIScjzqYfAGN",NA,NA,NA,NA,NA,"1","1","7","1","1","1","1","1","1","1","2","Brian","1","your oldest living sibling","Brian",1,1,4,3,0.8,0.933333333333333,0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1000,8,8,5,6,8,8,6,8,8,7,5,5,3,0,0,0,0,0
"2014-03-31 18:21:28","2014-03-31 18:24:10","0","98.180.28.103",NA,"162","1","2014-03-31 18:24:10","R_4GczW7Q41pNfUUd",NA,NA,NA,NA,NA,"1","2","14","1","1","1","1","1","1","1","1","sergio",NA,"your romantic partner","sergio",1,1,2,3,1.06666666666667,0.933333333333333,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1000,8,8,3,4,8,7,4,6,8,7,6,3,3,0,0,0,0,0
"2014-03-31 20:32:59","2014-03-31 20:43:36","0","66.66.20.195",NA,"637","1","2014-03-31 20:43:36","R_4GdANYUwGjtajpX",NA,NA,NA,NA,NA,"1","1","11","1","1","1","1","1","1","1","2","Debbie",NA,"your mother","Debbie",1,1,4,3,0.8,0.933333333333333,0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0.01,3,3,3,3,4,3,3,3,3,3,3,3,-2,0,0,0,0,0
"2014-03-31 16:56:45","2014-03-31 16:58:54","0","67.247.234.104",NA,"129","1","2014-03-31 16:58:54","R_4GdQmFclXe5Icvj",NA,NA,NA,NA,NA,"1","2","6","1","1","2","1","1",NA,"1","1","Jewel",NA,"your closest friend","Jewel",1,1,3,2,0.933333333333333,1.06666666666667,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0.01,3,3,3,3,3,3,3,3,3,3,3,3,-2,0,0,0,0,0
"2014-04-10 07:15:07","2014-04-10 07:19:00","0","69.130.255.121",NA,"233","0","2014-04-14 23:25:24","R_4GEjG4DAI8U0rhH",NA,NA,NA,NA,NA,"1","2","24","1","1","1","1","1","1","1","1","Ruth",NA,"your mother","Ruth",1,1,3,2,0.933333333333333,1.06666666666667,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,100,8,8,6,6,8,8,6,8,8,5,6,6,2,0,0,0,0,0
"2014-04-02 04:02:06","2014-04-02 04:07:06","0","76.124.19.64",NA,"300","1","2014-04-02 04:07:06","R_4GgZYm6OPXgzfYF",NA,NA,NA,NA,NA,"1","1","25","2","1","1","1","1","1","1","2","bill",NA,"your closest friend","bill",1,1,7,1,0.4,1.13333333333333,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,10,6,5,5,5,5,6,4,5,5,5,5,4,1,0,0,0,0,0
"2014-04-06 15:34:51","2014-04-06 15:37:24","0","96.31.212.112",NA,"153","1","2014-04-06 15:37:24","R_4GHBXE2AsfOuheZ",NA,NA,NA,NA,NA,"1","1","6","1","2","2","1","2",NA,"1",NA,NA,NA,"a stranger","a stranger",1,0,8,1,0.266666666666667,1.13333333333333,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,10,7,8,5,6,8,8,6,8,7,7,5,4,1,0,0,0,0,0
"2014-04-05 18:46:58","2014-04-05 18:49:21","0","24.17.232.179",NA,"143","1","2014-04-05 18:49:21","R_4GHkoaFSowcacn3",NA,NA,NA,NA,NA,"1","1","7","1","1","1","2","2","1",NA,NA,"Jordan",NA,"your closest friend","Jordan",1,1,5,5,0.666666666666667,0.666666666666667,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,100,7,6,3,4,7,7,3,7,7,7,6,3,2,0,0,0,0,0
"2014-04-11 19:24:38","2014-04-11 19:28:12","0","71.49.105.131",NA,"214","1","2014-04-11 19:28:12","R_4Gi5DPeg83Q8r8V",NA,NA,NA,NA,NA,"1","2","12","1","1","1","1","1","1","1","1","Christopher",NA,"your father","Christopher",0,0,NA,1,0,1.13333333333333,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10,4,3,3,3,5,4,4,4,4,5,5,8,1,0,0,0,0,0
"2014-04-06 18:45:45","2014-04-06 18:49:20","0","71.197.0.183",NA,"215","1","2014-04-06 18:49:20","R_4GXIrccrDwQvYvX",NA,NA,NA,NA,NA,"1","2","5","1","1","1","1","2","1","1",NA,"Mary",NA,"your closest friend","Mary",1,1,6,5,0.533333333333333,0.666666666666667,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1000,8,7,5,3,8,8,3,7,7,8,4,5,3,0,0,0,0,0
"2014-03-31 19:30:42","2014-03-31 19:34:42","0","67.221.86.244",NA,"240","0","2014-04-07 19:35:00","R_4GyCxaCbEMJQHfT",NA,NA,NA,NA,NA,"1","1","5","1","1","1","1","2","1","1",NA,"Steph",NA,"an acquaintance","Steph",1,1,3,3,0.933333333333333,0.933333333333333,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0.01,4,4,3,3,4,4,3,4,3,4,3,4,-2,0,0,0,0,0
"2014-03-31 18:56:53","2014-03-31 19:02:38","0","75.108.157.149",NA,"345","1","2014-03-31 19:02:38","R_4GZTwrSeBqHhCPr",NA,NA,NA,NA,NA,"1","1","26","1","1","1","1","1","1","1","2","Tara",NA,"your first cousin",NA,1,1,8,8,0.266666666666667,0.266666666666667,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,10,7,6,4,6,6,7,4,5,6,7,4,6,1,0,0,0,0,0
"2014-04-01 02:11:14","2014-04-01 02:23:08","0","172.249.29.30",NA,"714","1","2014-04-01 02:23:08","R_4HhEimCYGg9u9Vz",NA,NA,NA,NA,NA,"1","2","46","1","2","1","1","1","1","1","1","Robert",NA,"your romantic partner","Robert",1,1,3,3,0.933333333333333,0.933333333333333,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,5,4,3,3,5,4,3,4,5,3,3,3,0,0,0,0,0,0
"2014-04-06 21:28:54","2014-04-06 22:07:39","0","184.90.183.33",NA,"2325","0","2014-04-13 22:07:46","R_4HMPJ4sp0UIg3yJ",NA,NA,NA,NA,NA,"1","1","13","1","1","1","1","1","1","1","2","Rosalie",NA,"your romantic partner","Rosalie",1,1,3,3,0.933333333333333,0.933333333333333,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0.01,5,4,4,6,6,6,4,4,4,6,5,6,-2,0,0,0,0,0
"2014-03-31 17:33:56","2014-03-31 17:36:52","0","74.98.207.235",NA,"176","1","2014-03-31 17:36:52","R_4HnEIKVRv4KmGYl",NA,NA,NA,NA,NA,"1","1","23","1","2","2","1","2",NA,"1",NA,"Scott",NA,"your first cousin",NA,1,1,3,2,0.933333333333333,1.06666666666667,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0.01,3,3,7,3,3,3,3,4,3,4,3,4,-2,0,0,0,0,0
"2014-03-31 13:06:28","2014-03-31 13:11:15","0","108.250.80.89",NA,"287","0","2014-04-07 13:11:47","R_4HnoAPUHCSFzusZ",NA,NA,NA,NA,NA,"1","1","8","1","1","1","1","1","1","1","2",NA,NA,"a stranger","a stranger",1,1,5,7,0.666666666666667,0.4,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,100,8,8,6,5,8,8,6,8,8,6,6,5,2,0,0,0,0,0
"2014-04-01 01:23:44","2014-04-01 01:26:07","0","108.185.92.157",NA,"143","1","2014-04-01 01:26:07","R_4Ho4jyqxRBYWqYR",NA,NA,NA,NA,NA,"1","1","2","1","1","1","1","1","1","1","2","Elizabeth",NA,"your romantic partner","Elizabeth",1,1,2,3,1.06666666666667,0.933333333333333,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,100,5,6,7,6,6,5,7,6,6,6,6,5,2,0,0,0,0,0
"2014-03-31 14:51:41","2014-03-31 14:56:15","0","50.124.13.145",NA,"274","1","2014-03-31 14:56:15","R_4HoRdcTKExY3aap",NA,NA,NA,NA,NA,"1","1","10","1","1","1","1","2","1","1",NA,NA,NA,"a stranger","a stranger",1,0,9,1,0.133333333333333,1.13333333333333,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0.01,8,7,6,7,8,8,8,8,8,8,8,8,-2,0,0,0,0,0
"2014-03-31 17:27:58","2014-03-31 17:32:11","0","76.173.163.7",NA,"253","1","2014-03-31 17:32:11","R_4HOvN2jtDiexjtb",NA,NA,NA,NA,NA,"1","1","13","1","1","1","1","2","1","1",NA,"Obi",NA,"your first cousin",NA,0,1,1,6,1.13333333333333,0.533333333333333,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.01,3,3,3,3,3,3,3,3,3,3,3,3,-2,0,0,0,0,0
"2014-04-07 02:27:55","2014-04-07 02:30:21","0","5.50.186.21",NA,"146","0","2014-04-14 02:30:25","R_4HpgovN1UUnWmIl",NA,NA,NA,NA,NA,"1","1","10","1","1","1","1","2","1","1",NA,NA,NA,"a stranger","a stranger",1,0,10,NA,0.0333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,7,7,6,7,8,8,6,6,7,7,6,5,1,0,0,0,0,0
"2014-04-01 10:38:09","2014-04-01 10:40:49","0","67.186.156.153",NA,"160","1","2014-04-01 10:40:49","R_4HPpYouMIDxXOJL",NA,NA,NA,NA,NA,"1","1","7","1","1","1","1","2","1","1",NA,"John",NA,"an acquaintance","John",1,0,9,1,0.133333333333333,1.13333333333333,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,5,4,3,4,5,5,3,3,3,5,3,4,0,0,0,0,0,0
"2014-03-31 16:08:11","2014-03-31 16:10:46","0","50.193.234.97",NA,"155","1","2014-03-31 16:10:46","R_4Hqg9lhG13sPrbn",NA,NA,NA,NA,NA,"1","2","10","1","1","1","1","2","1","1",NA,NA,NA,"a stranger","a stranger",1,0,6,1,0.533333333333333,1.13333333333333,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,6,5,3,4,5,5,3,5,5,4,3,3,0,0,0,0,0,0
"2014-03-31 14:31:02","2014-03-31 16:56:07","0","71.49.231.216",NA,"8705","0","2014-04-07 16:56:33","R_4I1uCTT7kxEGoCh",NA,NA,NA,NA,NA,"1","2","47","2","2","1","1","2","1","1",NA,"friend",NA,"an acquaintance","friend",1,0,10,1,0.0333333333333333,1.13333333333333,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,5,5,4,5,5,5,4,5,4,4,3,4,0,0,0,0,0,0
"2014-03-31 19:59:58","2014-03-31 20:02:12","0","68.229.32.241",NA,"134","1","2014-03-31 20:02:12","R_4I2jxwvdt8tU1CJ",NA,NA,NA,NA,NA,"1","2","24","1","1","1","1","1","1","1","1","G",NA,"your romantic partner","G",1,1,3,2,0.933333333333333,1.06666666666667,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,10,4,4,3,3,4,4,3,4,4,5,3,3,1,0,0,0,0,0
"2014-04-05 00:22:28","2014-04-05 00:28:35","0","184.97.100.207",NA,"367","1","2014-04-05 00:28:35","R_4I4nYWilLSClzPn",NA,NA,NA,NA,NA,"1","2","29","2","1","1","1","1","1","1","1","Tim",NA,"your romantic partner","Tim",1,1,3,3,0.933333333333333,0.933333333333333,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1000,8,8,5,6,8,8,4,8,8,6,6,3,3,0,0,0,0,0
"2014-04-03 22:44:16","2014-04-03 22:47:13","0","98.210.145.93",NA,"177","1","2014-04-03 22:47:13","R_4Id09JmvyT7doUt",NA,NA,NA,NA,NA,"1","2","10","1","2","2","1","1",NA,"1","1","Ben",NA,"your closest friend","Ben",1,1,9,6,0.133333333333333,0.533333333333333,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,100,7,8,6,7,7,7,5,7,8,5,6,7,2,0,0,0,0,0
"2014-04-01 05:21:07","2014-04-01 05:23:45","0","67.20.17.187",NA,"158","1","2014-04-01 05:23:45","R_4IMkw50ldkCnDrD",NA,NA,NA,NA,NA,"1","2","7","1","1","1","1","2","1","1",NA,"Britney",NA,"an acquaintance","Britney",1,1,8,8,0.266666666666667,0.266666666666667,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1000,8,8,7,8,8,7,8,7,7,7,8,7,3,0,0,0,0,0
"2014-04-07 17:10:07","2014-04-07 17:15:54","0","67.170.34.104",NA,"347","1","2014-04-07 17:15:54","R_4IoZFjtuEO3nBPf",NA,NA,NA,NA,NA,"1","2","19","1","1","1","1","1","1","1","1","Amy",NA,"your first cousin",NA,1,1,5,6,0.666666666666667,0.533333333333333,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,7,7,4,7,7,7,5,7,7,7,4,4,0,0,0,0,0,0
"2014-03-31 16:16:22","2014-03-31 16:19:41","0","216.226.184.94",NA,"199","0","2014-04-07 16:19:51","R_4ISat4kv3vcHAR7",NA,NA,NA,NA,NA,"1","2","18","1","1","1","1","1","1","1","1","Chelsie",NA,"an acquaintance","Chelsie",1,1,6,6,0.533333333333333,0.533333333333333,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1,1,1,100,8,7,5,8,8,8,8,7,6,8,8,5,2,0,0,0,0,0
"2014-03-31 13:06:33","2014-03-31 13:07:58","0","184.18.196.203",NA,"85","1","2014-03-31 13:07:58","R_4ISfT7Vh3qC0c2F",NA,NA,NA,NA,NA,"1","2","6","1","1","1","1","2","1","1",NA,"Dylan","1","your oldest living sibling","Dylan",0,1,1,6,1.13333333333333,0.533333333333333,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.01,3,3,3,3,3,3,3,3,3,3,3,3,-2,0,0,0,0,0
"2014-04-05 12:10:11","2014-04-05 12:12:48","0","65.60.222.81",NA,"157","1","2014-04-05 12:12:48","R_4IUzlIA8oOyoMXb",NA,NA,NA,NA,NA,"1","1","5","2","1","1","1","1","1","1","2","sarah","2","your oldest living sibling","sarah",1,1,6,4,0.533333333333333,0.8,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,10,8,8,4,5,7,8,4,7,8,5,4,5,1,0,0,0,0,0
"2014-04-11 03:13:14","2014-04-11 03:17:29","0","24.0.97.102",NA,"255","1","2014-04-11 03:17:29","R_4IVai2HWZvurBSB",NA,NA,NA,NA,NA,"1","2","12","2","1","2","1","1",NA,"1","1","Nicholas",NA,"your first cousin",NA,1,0,10,1,0.0333333333333333,1.13333333333333,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,5,5,3,3,6,5,3,3,5,4,3,3,0,0,0,0,0,0
"2014-04-13 14:06:37","2014-04-13 14:09:36","0","98.176.5.36",NA,"179","1","2014-04-13 14:09:36","R_4IWKg0UntkVPjb7",NA,NA,NA,NA,NA,"1","2","31","2","3","1","1","1","1","1","1","Rob",NA,"an acquaintance","Rob",1,1,7,7,0.4,0.4,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,10,7,6,3,4,7,7,4,6,6,4,4,3,1,0,0,0,0,0
"2014-04-11 12:28:41","2014-04-11 12:33:10","0","98.252.236.59",NA,"269","1","2014-04-11 12:33:10","R_4IyVYOTJEvs9h7D",NA,NA,NA,NA,NA,"1","1","14","1","1","1","1","2","1","1",NA,"Brittany","2","your oldest living sibling","Brittany",1,1,3,3,0.933333333333333,0.933333333333333,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,4,4,3,4,4,5,3,4,4,5,4,4,0,0,0,0,0,0
"2014-03-31 23:10:20","2014-03-31 23:13:37","0","75.108.68.94",NA,"197","1","2014-03-31 23:13:37","R_4JAguz64ONmDSbH",NA,NA,NA,NA,NA,"1","2","7","1","1","1","1","1","1","1","1","Michael",NA,"your father","Michael",1,1,10,10,0.0333333333333333,0.0333333333333333,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1000,8,7,3,3,8,8,4,6,8,5,6,4,3,0,0,0,0,0
"2014-03-31 23:43:53","2014-03-31 23:47:53","0","108.18.142.125",NA,"240","1","2014-03-31 23:47:53","R_4JaIWatBe7IH8LH",NA,NA,NA,NA,NA,"1","1","37","2","2","1","1","1","1","1","2","Stacy","1","your oldest living sibling","Stacy",1,1,2,2,1.06666666666667,1.06666666666667,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,10,8,7,3,3,8,8,3,6,8,8,3,3,1,0,0,0,0,0
"2014-04-01 15:09:26","2014-04-01 15:13:57","0","97.93.114.116",NA,"271","1","2014-04-01 15:13:57","R_4JBDPBdrMJiqRlr",NA,NA,NA,NA,NA,"1","2","7","1","1","2","1","1",NA,"1","1","steffy",NA,"an acquaintance","steffy",0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,5,6,4,7,8,5,6,7,6,4,5,1,0,0,0,0,0
"2014-04-11 08:36:37","2014-04-11 08:38:41","0","50.97.94.29",NA,"124","1","2014-04-11 08:38:41","R_4JFve3fsCNbFUr3",NA,NA,NA,NA,NA,"1","1","11","1","1","1","1","2","1","1",NA,"Brandon",NA,"an acquaintance","Brandon",1,1,3,3,0.933333333333333,0.933333333333333,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0.01,4,4,4,4,4,4,4,4,4,4,4,4,-2,0,0,0,0,0
"2014-04-03 07:41:57","2014-04-03 07:47:21","0","75.68.169.36",NA,"324","1","2014-04-03 07:47:22","R_4JHkVE7oGIxBtfT",NA,NA,NA,NA,NA,"1","2","21","1","3","2","1","1",NA,"1","2","von",NA,"your romantic partner","von",1,1,2,3,1.06666666666667,0.933333333333333,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,3,4,8,8,3,3,3,3,3,8,3,3,0,0,0,0,0,0
"2014-04-06 14:23:35","2014-04-06 14:26:52","0","106.51.191.25",NA,"197","1","2014-04-06 14:26:53","R_4JkOVHRo1unCNYF",NA,NA,NA,NA,NA,"1","1","11","1","1","1","1","2","1","1",NA,"Sanjiv",NA,"your father","Sanjiv",1,1,3,3,0.933333333333333,0.933333333333333,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0.01,3,3,5,3,3,3,3,3,3,3,3,3,-2,0,0,0,0,0
"2014-04-08 12:05:43","2014-04-08 12:09:08","0","98.182.36.53",NA,"205","1","2014-04-08 12:09:08","R_4JzwO8VPBQXrYBT",NA,NA,NA,NA,NA,"1","1","11","1","2","1","1","1","1","1","2","nicholle",NA,"your first cousin",NA,1,1,3,2,0.933333333333333,1.06666666666667,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,100,6,5,7,7,6,6,7,5,5,7,7,5,2,0,0,0,0,0
"2014-04-04 22:40:00","2014-04-04 22:46:17","0","216.57.173.50",NA,"377","1","2014-04-04 22:46:17","R_4M9vQwd6Nqg9PrD",NA,NA,NA,NA,NA,"1","2","17","1","1","1","1","1","1","1","1","Kelly",NA,"your romantic partner","Kelly",1,1,3,2,0.933333333333333,1.06666666666667,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1000,7,6,6,5,7,8,8,7,7,7,8,6,3,0,0,0,0,0
"2014-04-05 19:46:15","2014-04-05 19:48:24","0","96.37.222.149",NA,"129","1","2014-04-05 19:48:24","R_4MChdLJFJayzObX",NA,NA,NA,NA,NA,"1","2","39","1","2","1","1","1","1","1","1","Dave",NA,"your romantic partner","Dave",1,0,3,1,0.933333333333333,1.13333333333333,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0.01,6,6,6,6,6,6,6,6,6,6,6,6,-2,0,0,0,0,0
"2014-03-31 17:45:02","2014-03-31 17:48:02","0","65.122.158.192",NA,"180","1","2014-03-31 17:48:02","R_4Mf0ek1OD3sf2Dj",NA,NA,NA,NA,NA,"1","1","12","1","1","1","1","1","1","1","2",NA,NA,"a stranger","a stranger",1,0,9,1,0.133333333333333,1.13333333333333,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,10,7,6,3,4,7,7,4,6,7,5,4,4,1,0,0,0,0,0
"2014-04-04 09:58:31","2014-04-04 10:10:16","0","141.106.128.4",NA,"705","0","2014-04-11 10:10:19","R_4MgMltSSOPtq8Rv",NA,NA,NA,NA,NA,"1","1","7","1","1","1","1","1","1","1","2","Teresa",NA,"your mother","Teresa",1,1,3,3,0.933333333333333,0.933333333333333,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,10,7,6,5,6,7,7,5,6,7,5,6,7,1,0,0,0,0,0
"2014-03-31 17:09:59","2014-03-31 17:14:19","0","68.32.255.92",NA,"260","1","2014-03-31 17:14:20","R_4MhMsIYSBQKcdUN",NA,NA,NA,NA,NA,"1","1","6","1","1","1","1","2","1","1",NA,"April",NA,"your mother","April",0,0,1,1,1.13333333333333,1.13333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,100,6,5,7,8,7,7,7,6,5,8,7,3,2,0,0,0,0,0
"2014-03-31 13:09:27","2014-03-31 13:14:13","0","209.34.146.98",NA,"286","1","2014-03-31 13:14:13","R_4Mmm7YgGuFKeuZD",NA,NA,NA,NA,NA,"1","2","39","2","2","1","1","1","1","1","1","Melanie",NA,"your first cousin",NA,1,1,2,3,1.06666666666667,0.933333333333333,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,10,7,7,4,5,7,7,5,7,7,7,5,4,1,0,0,0,0,0
